Filename,Grammatical Error Percentage,Readability Score,Average Sentence Length,Repetitive Words Count,Repetitive Words List (limited),Repetitive Words List (full),AI Content Percentage,Generic Content Percentage
HB 4.pdf,97.36,21.43,25.88950276243094,1860,"embracing: 84, innovation: 215, driving: 81, growth: 120, across: 120, healthcare: 206, contributors: 2, pushpa: 2, practice: 4, lead: 3...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 4.pdf_repetitive_words_full_list.txt,2.38,0.23
HB 40.pdf,6.36,38.45,32.42424242424242,671,"jefferies: 25, prime: 10, services: 14, white: 2, 2021: 2, healthcare: 139, care: 15, assessing: 12, external: 7, managers: 53...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 40.pdf_repetitive_words_full_list.txt,2.64,0.13
HB 41.pdf,7.89,30.4,29.8561797752809,1035,"chemistry: 109, better: 90, health: 55, white: 3, paper: 3, from: 48, chemical: 90, sciences: 17, society: 26, summit: 6...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 41.pdf_repetitive_words_full_list.txt,2.34,0.13
HB 42.pdf,49.38,46.47,18.12473572938689,774,"digital: 169, health: 169, medtech: 105, signals: 32, transformation: 36, globally: 2, healthcare: 48, experiencing: 2, pressure: 4, today: 3...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 42.pdf_repetitive_words_full_list.txt,2.62,0.39
HB 43.pdf,82.66,45.35,20.69607843137255,238,"2022: 8, their: 8, presented: 7, published: 7, scaling: 7, life: 24, sciences: 23, operations: 8, getting: 7, right: 9...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 43.pdf_repetitive_words_full_list.txt,3.24,0.29
HB 44.pdf,80.25,18.28,28.503184713375795,440,"accelerating: 3, innovation: 15, scale-up: 6, smes: 26, medtech: 38, summary: 2, context: 3, indian: 68, paths: 4, growth: 11...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 44.pdf_repetitive_words_full_list.txt,2.96,0.1
HB 45.pdf,95.1,42.82,26.442367601246104,864,"healthcare: 52, white: 20, paper: 22, 2018: 2, northeastern: 19, pennsylvania: 29, distribution: 15, manufacturing: 12, location: 15, companies: 22...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 45.pdf_repetitive_words_full_list.txt,2.86,0.19
HB 46.pdf,14.57,35.37,17.413597733711047,587,"australia: 118, preferred: 29, destination: 32, early: 57, phase: 69, clinical: 148, trials: 94, frost: 44, sullivan: 44, white: 5...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 46.pdf_repetitive_words_full_list.txt,2.73,0.08
HB 47.pdf,7.55,32.94,22.174107142857142,486,"white: 2, paper: 2, transform: 5, healthcare: 74, data-driven: 10, strategy: 6, digital: 14, transformation: 24, hitachi: 9, vantara: 7...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 47.pdf_repetitive_words_full_list.txt,2.9,0.14
HB 48.pdf,21.88,36.08,20.941176470588236,543,"health: 48, www.burstiq.com: 22, table: 2, executive: 3, summary: 2, singularity: 7, data: 159, drives: 5, ....................................................: 2, values: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 48.pdf_repetitive_words_full_list.txt,3.17,0.11
HB 49.pdf,89.84,22.55,23.637426900584796,425,"white: 14, paper: 14, robots: 77, revolutionizing: 14, healthcare: 42, industry: 21, 2021: 14, improve: 7, medical: 43, disabled: 3...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 49.pdf_repetitive_words_full_list.txt,3.16,0.16
HB 5.pdf,13.38,35.57,15.358620689655172,446,"advanced: 26, biotechnology: 23, tools: 5, invasive: 49, species: 52, management: 10, 2017: 15, genetic: 19, being: 4, used: 8...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 5.pdf_repetitive_words_full_list.txt,2.74,0.06
HB 50.pdf,91.04,27.66,28.573546180159635,1823,"realities: 45, challenges: 68, development: 109, levers: 45, october: 4, 2022: 9, white: 61, paper: 64, e-health: 247, morocco: 156...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 50.pdf_repetitive_words_full_list.txt,2.13,0.23
HB 51.pdf,88.6,36.39,20.80636777128005,2098,"dialogues: 97, diversifying: 100, clinical: 492, trials: 391, successful: 23, strategies: 36, engaging: 11, women: 257, minorities: 116, society: 8...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 51.pdf_repetitive_words_full_list.txt,1.88,0.15
HB 52.pdf,13.38,32.33,19.55,1258,"white: 42, paper: 51, strengthening: 44, accelerated: 168, approval: 241, pathway: 72, analysis: 9, potential: 23, policy: 36, reforms: 7...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 52.pdf_repetitive_words_full_list.txt,2.23,0.17
HB 53.pdf,71.66,40.58,23.778694158075602,2442,"european: 256, medical: 127, research: 733, councils: 9, emrc: 47, white: 38, paper: 43, stronger: 66, biomedical: 282, better: 84...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 53.pdf_repetitive_words_full_list.txt,2.02,0.13
HB 54.pdf,5.67,8.1,30.841726618705035,478,"biotechnology: 16, present: 3, document: 3, scientific: 16, activities: 10, about: 2, scientists: 3, institutes: 3, these: 14, down: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 54.pdf_repetitive_words_full_list.txt,3.31,0.23
HB 55.pdf,98.97,51.99,22.71641791044776,151,"alone: 5, medical: 18, device: 13, companies: 18, should: 3, take: 2, from: 2, biotech: 2, beneﬁ: 6, partnering: 9...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 55.pdf_repetitive_words_full_list.txt,2.89,0.29
HB 56.pdf,97.22,23.36,22.237561317449195,2215,"submitted: 2, 2005: 4, open: 13, access: 85, archive: 2, research: 99, documents: 4, whether: 6, they: 35, come: 5...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 56.pdf_repetitive_words_full_list.txt,2.02,0.33
HB 57.pdf,6.0,20.76,35.74869109947644,628,"digital: 61, health: 129, whitepaper: 19, consulting: 8, trends: 10, china: 45, given: 2, develop: 2, people: 15, healthy: 5...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 57.pdf_repetitive_words_full_list.txt,2.69,0.17
HB 58.pdf,34.91,35.47,20.896103896103895,1366,"healthcare: 136, whitepaper: 13, bdva: 17, task: 8, force: 6, november: 3, 2020: 29, table: 11, foreword: 2, abstract: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 58.pdf_repetitive_words_full_list.txt,2.38,0.21
HB 59.pdf,91.53,42.61,23.61814345991561,965,"whitepaper: 17, copyright: 48, 2018: 50, medicalchain: 197, rights: 52, reserved: 48, contents: 2, abstract: 2, letter: 2, from: 41...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 59.pdf_repetitive_words_full_list.txt,2.59,0.11
HB 6.pdf,57.24,58.28,14.368421052631579,163,"future: 13, pharmaceutical: 3, industry: 7, those: 2, benchmarking: 2, know: 3, what: 8, when: 4, usually: 2, lots: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 6.pdf_repetitive_words_full_list.txt,36.18,0.16
HB 60.pdf,17.06,48.33,24.459302325581394,784,"stanford: 22, medicine: 27, 2018: 5, white: 3, paper: 11, future: 21, electronic: 16, health: 114, records: 25, years: 6...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 60.pdf_repetitive_words_full_list.txt,2.73,0.11
HB 61.pdf,4.25,41.09,22.08490566037736,273,"cgi.com/health: 2, 2014: 2, group: 3, white: 2, paper: 3, healthcare: 40, challenges: 8, trends: 4, patient: 22, heart: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 61.pdf_repetitive_words_full_list.txt,3.49,0.11
HB 62.pdf,6.92,42.21,21.674825174825173,659,"patient-centric: 7, healthcare: 32, data: 97, science: 17, executive: 2, summary: 3, what: 27, driving: 6, patient: 20, centricity: 6...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 62.pdf_repetitive_words_full_list.txt,3.14,0.17
HB 63.pdf,7.29,37.64,24.68243243243243,361,"tomorrow: 2, starts: 3, today: 3, patient: 66, experience: 36, management: 14, healthcare: 50, consumerization: 3, 2019: 2, modern: 9...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 63.pdf_repetitive_words_full_list.txt,2.85,0.17
HB 64.pdf,9.54,37.84,31.974358974358974,460,"healthcare: 22, trends: 5, industry: 8, outlook: 3, introduction: 2, value-based: 9, contracting: 4, transition: 5, risk: 14, operational: 7...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 64.pdf_repetitive_words_full_list.txt,2.78,0.14
HB 65.pdf,6.54,40.48,23.359712230215827,609,"healthcare: 119, insights: 8, trends: 9, driving: 2, industry: 30, volume: 2, changing: 8, pulse: 2, trend: 6, medicare: 28...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 65.pdf_repetitive_words_full_list.txt,2.8,0.08
HB 66.pdf,7.79,-6.56,61.6764705882353,248,"nathealth: 3, reforms: 5, transforming: 2, home: 61, health: 12, care: 48, sector: 3, india: 11, whitepaper: 3, 2021: 3...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 66.pdf_repetitive_words_full_list.txt,3.7,0.04
HB 67.pdf,29.06,42.72,20.275641025641026,332,"white: 4, paper: 6, healthcare: 73, industry: 22, germany: 13, structural: 3, change: 3, applications: 6, introduction: 2, 1.1.: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 67.pdf_repetitive_words_full_list.txt,3.06,0.25
HB 68.pdf,80.92,40.99,19.617848970251718,700,"business: 20, progress: 2, reference: 40, architecture: 79, healthcare: 65, whitepaper: 3, itah: 35, within: 85, this: 113, changing: 4...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 68.pdf_repetitive_words_full_list.txt,2.44,0.26
HB 69.pdf,19.65,35.78,22.887218045112782,740,"urgent: 252, care: 338, industry: 22, white: 4, paper: 8, essential: 8, nature: 2, healthcare: 47, ecosystem: 4, august: 3...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 69.pdf_repetitive_words_full_list.txt,2.35,0.13
HB 7.pdf,7.02,49.04,24.555555555555557,197,"biotech: 22, medtech: 20, seed: 25, funding: 27, what: 14, lies: 2, ahead: 4, panellist: 3, preview: 3, www.biotechandmoney.com: 4...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 7.pdf_repetitive_words_full_list.txt,3.69,0.06
HB 70.pdf,8.22,16.36,32.355932203389834,209,"healthcare: 34, ravi: 4, kuchimanchi: 2, principal: 2, consultant: 2, business: 12, transformation: 49, services: 30, tech: 17, mahindra: 18...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 70.pdf_repetitive_words_full_list.txt,3.29,0.43
HB 71.pdf,13.75,37.6,24.075,278,"2020: 17, spire: 18, research: 15, consulting: 15, healthcare: 56, industry: 11, vietnam: 48, page: 14, overview: 2, growth: 9...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 71.pdf_repetitive_words_full_list.txt,2.79,0.03
HB 72.pdf,97.89,29.52,32.30769230769231,267,"working: 3, together: 2, value: 8, creation: 8, better: 9, services: 17, health: 104, industry: 63, meld: 15, 2018–2019: 15...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 72.pdf_repetitive_words_full_list.txt,2.76,0.03
HB 73.pdf,7.73,30.5,28.68807339449541,320,"freescale.com/healthcare: 9, first: 5, things: 18, understanding: 3, building: 5, blocks: 4, emerging: 3, everywhere: 2, action: 3, healthcare: 41...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 73.pdf_repetitive_words_full_list.txt,3.02,0.62
HB 74.pdf,5.98,36.52,27.602739726027398,201,"white: 2, paper: 2, digital: 9, healthcare: 34, ecosystem: 4, uday: 4, kiran: 3, kotla: 3, ginni: 3, jain: 3...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 74.pdf_repetitive_words_full_list.txt,2.97,0.22
HB 75.pdf,6.21,42.61,18.053846153846155,255,"patient-reported: 5, experience: 15, measures: 9, prems: 45, caho: 6, committed: 2, safer: 2, healthcare: 23, voice: 3, patients: 29...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 75.pdf_repetitive_words_full_list.txt,3.2,0.68
HB 76.pdf,84.02,32.73,20.453007518796994,1056,"aioti: 47, rights: 36, reserved: 33, white: 4, paper: 8, better: 14, health: 95, 2022: 6, this: 67, introduces: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 76.pdf_repetitive_words_full_list.txt,2.79,0.17
HB 77.pdf,17.06,31.51,24.19,254,"vision: 3, 2030: 4, patient: 50, services: 7, support: 42, healthcare: 6, future: 3, health: 10, behaviour: 15, change: 12...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 77.pdf_repetitive_words_full_list.txt,3.02,0.07
HB 78.pdf,92.83,26.71,23.676056338028168,199,"white: 7, paper: 8, veeva.com: 10, medical: 35, affairs: 31, creating: 2, value: 3, stakeholders: 15, commercial: 6, therapies: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 78.pdf_repetitive_words_full_list.txt,36.78,0.0
HB 79.pdf,86.3,27.11,24.75483870967742,427,"payments: 50, healthcare: 82, 2025: 21, worldpay: 4, stylus: 2, payment: 33, innovations: 2, future: 24, while: 6, these: 6...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 79.pdf_repetitive_words_full_list.txt,3.14,0.07
HB 8.pdf,6.87,39.47,23.858439201451905,1034,"white: 4, paper: 4, healthier: 121, executive: 7, summary: 7, chapter: 20, better: 27, health: 241, supporting: 16, residents: 126...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 8.pdf_repetitive_words_full_list.txt,2.35,0.17
HB 80.pdf,7.58,34.46,12.944444444444445,495,"global: 5, healthcare: 42, industry: 2, transforming: 3, increasing: 3, costs: 3, population: 7, billion: 2, with: 30, those: 6...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 80.pdf_repetitive_words_full_list.txt,36.21,0.21
HB 81.pdf,90.0,36.59,18.49288256227758,939,"this: 46, document: 2, view: 5, application: 14, benefits: 4, processes: 3, components: 3, technology: 48, healthcare: 53, current: 19...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 81.pdf_repetitive_words_full_list.txt,2.67,0.27
HB 82.pdf,96.71,33.34,20.46153846153846,945,"climate: 152, change: 96, health: 241, role: 24, sector: 74, white: 8, paper: 8, based: 6, national: 27, conclave: 7...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 82.pdf_repetitive_words_full_list.txt,2.62,0.13
HB 83.pdf,6.55,34.66,21.923809523809524,253,"whitepaper: 5, interoperability: 33, healthcare: 14, begins: 7, march: 3, 2020: 3, defining: 2, u.s.: 2, industry: 6, ended: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 83.pdf_repetitive_words_full_list.txt,3.14,0.04
HB 84.pdf,14.91,36.59,16.821200510855682,1101,"what: 72, digital: 307, health: 462, white: 44, paper: 69, does: 15, matter: 4, david: 4, rowlands: 3, february: 3...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 84.pdf_repetitive_words_full_list.txt,2.33,0.17
HB 85.pdf,65.08,41.09,22.711340206185568,849,"recent: 19, advancements: 12, implications: 12, medical: 57, device: 40, technology: 15, certification: 17, anil: 2, anthony: 2, bharath: 3...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 85.pdf_repetitive_words_full_list.txt,2.71,0.23
HB 86.pdf,16.61,41.9,20.045540796963948,952,"april: 2, 2012: 4, patient-generated: 9, health: 126, data: 132, white: 3, paper: 9, prepared: 4, office: 8, policy: 12...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 86.pdf_repetitive_words_full_list.txt,2.54,0.2
HB 87.pdf,8.34,45.49,28.57758620689655,394,"healthcare: 24, labor: 26, market: 11, benefit: 2, long-term: 3, demand: 19, such: 4, those: 2, from: 7, mercer: 17...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 87.pdf_repetitive_words_full_list.txt,3.62,0.06
HB 88.pdf,95.42,24.58,21.105699481865283,1355,"whole: 118, system: 253, quality: 620, unified: 58, approach: 116, building: 85, responsive: 57, resilient: 57, health: 204, care: 160...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 88.pdf_repetitive_words_full_list.txt,1.87,0.05
HB 89.pdf,98.92,35.37,21.75,219,"2022: 4, data: 29, inc.: 4, rights: 4, reserved: 4, hospital: 23, home: 31, making: 2, focal: 3, point: 4...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 89.pdf_repetitive_words_full_list.txt,3.29,0.09
HB 9.pdf,89.85,29.28,26.402298850574713,1782,"insight: 2, report: 21, health: 165, healthcare: 143, fourth: 16, industrial: 16, revolution: 22, global: 70, future: 113, council: 66...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 9.pdf_repetitive_words_full_list.txt,2.47,0.2
HB 90.pdf,10.02,30.5,25.404287901990813,1428,"white: 38, paper: 44, designing: 36, hyper-aware: 42, healthcare: 143, facilities: 55, secure: 34, infrastructure: 68, partner: 8, solutions: 44...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 90.pdf_repetitive_words_full_list.txt,2.53,0.12
HB 91.pdf,7.23,27.76,26.314606741573034,278,"customer: 6, experience: 9, level: 6, industry: 5, that: 7, evolutions: 2, data: 20, technology: 6, unlock: 7, engagement: 6...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 91.pdf_repetitive_words_full_list.txt,3.56,0.08
HB 92.pdf,5.86,29.99,26.53185595567867,1368,"health: 671, white: 8, paper: 8, malaysia: 77, strengthening: 40, people: 37, future-prooﬁng: 2, nation: 28, system: 145, this: 82...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 92.pdf_repetitive_words_full_list.txt,2.12,0.12
HB 93.pdf,79.0,33.17,29.751662971175165,1017,"future: 33, delivering: 9, better: 18, health: 292, western: 61, pacific: 69, region: 111, white: 6, paper: 11, work: 39...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 93.pdf_repetitive_words_full_list.txt,2.26,0.19
HB 94.pdf,9.55,23.56,28.471910112359552,299,"paper: 2, delivering: 7, patient-centric: 9, care: 25, with: 19, digitalization: 5, medtech: 24, digital: 58, health: 36, value: 5...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 94.pdf_repetitive_words_full_list.txt,3.45,0.24
HB 95.pdf,90.04,48.3,17.2012987012987,285,"nrchealth.com: 2, effortless: 4, care: 27, experiences: 10, your: 10, excellent: 2, now—can: 2, make: 8, them: 12, easy: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 95.pdf_repetitive_words_full_list.txt,2.97,0.16
HB 96.pdf,12.44,31.72,25.785714285714285,467,"connected: 52, health: 86, path: 10, better: 17, more: 30, integrated: 12, care: 28, outcomes: 17, power: 2, what: 10...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 96.pdf_repetitive_words_full_list.txt,3.14,0.24
HB 97.pdf,94.72,39.03,20.704,470,"indian: 16, healthcare: 82, cusp: 8, digital: 76, transformation: 10, rapidly: 2, changing: 4, world: 28, where: 5, virtual: 3...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 97.pdf_repetitive_words_full_list.txt,2.53,0.05
HB 98.pdf,7.1,28.77,27.842931937172775,489,"www.better.care: 2, digital: 56, health: 107, platform: 38, hospitals: 11, improve: 5, your: 8, care: 62, services: 14, with: 30...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 98.pdf_repetitive_words_full_list.txt,2.7,0.13
HB 99.pdf,14.23,32.12,20.326612903225808,541,"sustainable: 21, organisation: 2, healthcare: 61, roche: 31, consulting: 13, professionals: 2, committed: 3, patient: 28, care: 15, range: 4...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\HB 99.pdf_repetitive_words_full_list.txt,3.1,0.05
IR 1.pdf,10.81,26.95,32.141158989598814,1735,"white: 16, paper: 11, realizing: 3, human: 18, potential: 21, fourth: 19, industrial: 22, revolution: 19, agenda: 8, leaders: 15...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\IR 1.pdf_repetitive_words_full_list.txt,2.34,0.14
MB 1.pdf,98.38,41.6,25.372549019607842,628,"safe®: 3, marketing: 129, scaledagileframework.com: 2, scaledagile.com: 3, scaled: 28, agile: 140, inc.: 24, white: 3, paper: 3, this: 34...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\MB 1.pdf_repetitive_words_full_list.txt,2.87,0.11
MB 10.pdf,69.91,-8.93,64.49019607843137,652,"data: 97, driven: 14, approach: 13, improve: 2, customer: 92, engagement: 38, boston: 12, consulting: 13, group: 13, partners: 3...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\MB 10.pdf_repetitive_words_full_list.txt,3.0,0.04
MB 11.pdf,7.59,55.95,12.831034482758621,363,"your: 93, business: 11, should: 6, marketing: 4, instagram: 73, million: 5, users: 27, share: 9, more: 16, than: 10...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\MB 11.pdf_repetitive_words_full_list.txt,36.11,0.16
MB 12.pdf,87.28,33.54,23.89112227805695,1972,"white: 18, paper: 28, digital: 330, platforms: 81, regulatory: 57, policy: 34, growth: 48, innovation: 25, competition: 100, participation: 18...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\MB 12.pdf_repetitive_words_full_list.txt,2.1,0.39
MB 13.pdf,5.46,49.25,22.56382978723404,439,"white: 27, paper: 24, design: 31, digital: 40, marketing: 70, manufacturing: 39, industry: 32, executive: 2, summary: 2, what: 10...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\MB 13.pdf_repetitive_words_full_list.txt,3.05,0.02
MB 14.pdf,8.88,30.91,28.450657894736842,811,"future: 34, microsoft: 14, digital: 101, marketing: 64, industry: 33, intersection: 2, societal: 2, upheaval: 2, technological: 4, acceleration: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\MB 14.pdf_repetitive_words_full_list.txt,2.75,0.06
MB 15.pdf,6.49,44.37,34.91463414634146,253,"insights: 8, from: 15, mckinsey: 18, global: 7, iconsumer: 13, research: 11, young: 10, digital: 46, glimpse: 6, into: 11...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\MB 15.pdf_repetitive_words_full_list.txt,2.59,0.12
MB 16.pdf,26.92,40.48,23.77972027972028,637,"data: 184, driven: 24, marketing: 45, efficient: 2, personalized: 11, customer: 13, dialog: 2, will: 27, work: 6, future: 5...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\MB 16.pdf_repetitive_words_full_list.txt,2.77,0.22
MB 17.pdf,55.09,55.47,26.544502617801047,490,"white: 3, paper: 4, learn: 3, social: 54, media: 47, from: 26, microsoft: 17, advertising: 16, gift: 2, last: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\MB 17.pdf_repetitive_words_full_list.txt,2.85,0.12
MB 18.pdf,5.59,32.43,31.687074829931973,850,"marketing: 102, data: 123, technology: 83, through: 13, complexity: 6, winterberry: 36, group: 39, white: 5, paper: 7, 2015: 29...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\MB 18.pdf_repetitive_words_full_list.txt,2.63,0.29
MB 19.pdf,9.5,27.56,11.52887537993921,403,"white: 2, paper: 2, embedding: 2, intelligence: 6, across: 15, sales: 47, marketing: 31, value: 10, chain: 3, cases: 12...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\MB 19.pdf_repetitive_words_full_list.txt,36.55,0.07
MB 2.pdf,64.1,44.64,18.964367816091954,2226,"insight: 14, center: 6, collection: 12, data-driven: 18, marketing: 208, published: 3, june: 7, 2018: 208, sponsored: 5, copyright: 192...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\MB 2.pdf_repetitive_words_full_list.txt,1.97,0.17
MB 20.pdf,6.37,30.91,26.377777777777776,795,"network: 131, 2030: 70, technology: 11, applications: 57, market: 11, drivers: 2, towards: 10, year: 5, beyond: 11, fg-net-2030: 4...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\MB 20.pdf_repetitive_words_full_list.txt,2.85,0.19
MB 21.pdf,7.68,39.26,25.0,380,"inbound: 66, marketing: 119, alaniz: 21, guide: 20, attract: 3, blog: 3, social: 10, media: 9, keywords: 2, pages: 4...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\MB 21.pdf_repetitive_words_full_list.txt,3.06,0.07
MB 3.pdf,7.68,39.26,25.0,380,"inbound: 66, marketing: 119, alaniz: 21, guide: 20, attract: 3, blog: 3, social: 10, media: 9, keywords: 2, pages: 4...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\MB 3.pdf_repetitive_words_full_list.txt,3.06,0.07
MB 4.pdf,97.11,48.03,29.19626168224299,507,"outcome-based: 26, marketing: 44, growth: 2, targeting: 14, consumers: 37, movable: 51, middle: 15, research: 10, neustar: 11, executive: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\MB 4.pdf_repetitive_words_full_list.txt,2.31,0.25
MB 5.pdf,93.84,44.54,24.724245577523412,2473,"school: 55, market: 18, healthy: 151, cafe: 5, fresh: 9, every: 13, open: 26, restaurant: 25, marketing: 456, matters: 132...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\MB 5.pdf_repetitive_words_full_list.txt,1.48,0.21
MB 6.pdf,6.51,36.73,27.989473684210527,496,"content: 97, marketing: 66, institute: 5, research: 5, that: 62, users: 20, still: 5, value: 4, native: 162, advertising: 136...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\MB 6.pdf_repetitive_words_full_list.txt,2.59,0.33
